time_ms,stream_id,bytes,sct_ms,class,scheduler
1764561021056,20,3588,37.00,short,drr
1764561021064,12,5603,48.00,short,drr
1764561021085,44,2812,21.00,short,drr
1764561021088,40,5276,42.00,short,drr
1764561021090,28,7194,70.00,short,drr
1764561021106,52,2707,20.00,short,drr
1764561021184,36,18783,162.00,short,drr
1764561021191,56,12195,101.00,short,drr
1764561021212,64,4073,30.00,short,drr
1764561021231,48,18849,151.00,short,drr
1764561021397,96,4452,31.00,short,drr
1764561021404,84,15536,126.00,short,drr
1764561021410,92,8923,71.00,short,drr
1764561021415,32,27650,394.00,short,drr
1764561021416,80,3483,149.00,short,drr
1764561021428,16,40710,411.00,short,drr
1764561021441,72,9841,226.00,short,drr
1764561021441,4,43794,427.00,short,drr
1764561021496,104,10170,99.00,short,drr
1764561021526,68,39740,339.00,short,drr
1764561021575,100,20671,179.00,short,drr
1764561021576,116,5813,50.00,short,drr
1764561021688,124,13471,111.00,short,drr
1764561021710,128,2504,21.00,short,drr
1764561021861,132,19869,160.00,short,drr
1764561021872,60,89477,764.00,short,drr
1764561021970,120,46941,395.00,short,drr
1764561021974,140,13295,111.00,short,drr
1764561021995,144,4290,30.00,short,drr
1764561022006,152,2259,10.00,short,drr
1764561022009,76,90509,774.00,short,drr
1764561022020,160,2243,10.00,short,drr
1764561022057,156,5191,51.00,short,drr
1764561022069,168,2333,21.00,short,drr
1764561022088,108,78849,677.00,short,drr
1764561022114,112,74852,627.00,short,drr
1764561022126,180,2191,10.00,short,drr
1764561022167,184,3983,41.00,short,drr
1764561022190,176,11862,102.00,short,drr
1764561022252,192,7568,60.00,short,drr
1764561022357,164,39634,337.00,short,drr
1764561022471,188,37846,312.00,short,drr
1764561022682,136,97658,820.00,short,drr
1764561022725,208,5682,40.00,short,drr
1764561022785,212,6664,60.00,short,drr
1764561022805,216,2741,20.00,short,drr
1764561023002,200,76844,643.00,short,drr
1764561023042,224,5350,40.00,short,drr
1764561023062,228,2048,20.00,short,drr
1764561023433,232,45162,370.00,short,drr
1764561023514,236,10505,80.00,short,drr
1764561023545,240,4320,30.00,short,drr
1764561023617,244,9351,70.00,short,drr
1764561023857,204,165395,1386.00,medium,drr
1764561023899,248,33592,282.00,short,drr
1764561023918,252,8170,60.00,short,drr
1764561023939,256,3680,40.00,short,drr
1764561023951,264,3566,19.00,short,drr
1764561024133,268,22406,180.00,short,drr
1764561024205,220,166151,1398.00,medium,drr
1764561024282,260,43352,362.00,short,drr
1764561024567,276,43583,361.00,short,drr
1764561024645,280,43254,361.00,short,drr
1764561024755,288,13491,110.00,short,drr
1764561024786,292,3706,30.00,short,drr
1764561024816,296,3976,30.00,short,drr
1764561024847,272,85516,713.00,short,drr
1764561024878,304,4695,30.00,short,drr
1764561024889,308,2113,10.00,short,drr
1764561024930,312,5160,40.00,short,drr
1764561025029,284,55300,461.00,short,drr
1764561025070,316,16261,139.00,short,drr
1764561025650,320,74608,619.00,short,drr
1764561025676,172,429333,3617.00,medium,drr
1764561025717,332,5438,41.00,short,drr
1764561025723,324,77573,652.00,short,drr
1764561025896,336,21566,182.00,short,drr
1764561025960,340,29610,241.00,short,drr
1764561025967,344,9872,80.00,short,drr
1764561025982,348,2591,21.00,short,drr
1764561025992,356,2928,20.00,short,drr
1764561026024,360,4017,30.00,short,drr
1764561026109,352,17252,142.00,short,drr
1764561026181,368,8084,71.00,short,drr
1764561026292,372,15338,120.00,short,drr
1764561026399,328,88994,749.00,short,drr
1764561026449,380,6402,50.00,short,drr
1764561026551,384,13097,100.00,short,drr
1764561026725,376,52370,433.00,short,drr
1764561026938,392,25218,211.00,short,drr
1764561026959,396,4575,30.00,short,drr
1764561027298,388,93993,745.00,short,drr
1764561027655,24,796866,6636.00,medium,drr
1764561029659,300,691902,4843.00,medium,drr
1764561031976,196,1455364,9722.00,long,drr
1764561035141,88,2319862,13857.00,long,drr
1764561035578,364,1893217,9552.00,long,drr
1764561036074,0,2692156,15070.00,long,drr
1764561036752,8,3082968,15737.00,long,drr
1764561040259,148,7139755,18287.00,long,drr
