time_ms,stream_id,bytes,sct_ms,class,scheduler
1765385345498,120,2151,90.00,short,drr
1765385345520,12,2889,126.00,short,drr
1765385345533,140,2618,125.00,short,drr
1765385345613,204,2741,198.00,short,drr
1765385345619,232,2981,202.00,short,drr
1765385345641,168,5474,233.00,short,drr
1765385345642,200,4357,227.00,short,drr
1765385345651,96,2600,248.00,short,drr
1765385345690,64,2946,290.00,short,drr
1765385345700,184,3178,293.00,short,drr
1765385345767,60,6381,367.00,short,drr
1765385345772,240,3629,271.00,short,drr
1765385345799,192,6918,384.00,short,drr
1765385345810,260,2279,268.00,short,drr
1765385345820,92,6532,420.00,short,drr
1765385345839,228,6472,423.00,short,drr
1765385345854,128,7266,446.00,short,drr
1765385345854,292,2197,78.00,short,drr
1765385345862,144,6791,454.00,short,drr
1765385345868,160,5431,460.00,short,drr
1765385345874,176,6504,466.00,short,drr
1765385345888,4,7861,494.00,short,drr
1765385345896,0,19603,510.00,short,drr
1765385345900,52,8573,499.00,short,drr
1765385345902,308,2275,78.00,short,drr
1765385345905,32,7432,510.00,short,drr
1765385345907,252,6475,386.00,short,drr
1765385345975,304,2391,155.00,short,drr
1765385345975,100,8556,573.00,short,drr
1765385346105,324,3986,229.00,short,drr
1765385346109,208,11261,694.00,short,drr
1765385346122,84,9735,721.00,short,drr
1765385346129,336,3856,228.00,short,drr
1765385346150,16,13018,755.00,short,drr
1765385346225,272,10169,657.00,short,drr
1765385346261,360,3170,153.00,short,drr
1765385346334,180,14162,926.00,short,drr
1765385346386,288,10658,617.00,short,drr
1765385346440,368,5759,309.00,short,drr
1765385346482,152,15562,1074.00,short,drr
1765385346516,68,16694,1115.00,short,drr
1765385346517,340,8592,613.00,short,drr
1765385346528,256,16913,1008.00,short,drr
1765385346584,72,17318,1183.00,short,drr
1765385346608,312,12906,768.00,short,drr
1765385346744,8,18703,1350.00,short,drr
1765385346776,132,20361,1368.00,short,drr
1765385346923,392,8973,534.00,short,drr
1765385346938,156,23502,1530.00,short,drr
1765385347283,416,11682,683.00,short,drr
1765385347307,316,23776,1450.00,short,drr
1765385347364,44,33186,1970.00,short,drr
1765385347409,212,32536,1994.00,short,drr
1765385347506,400,16969,1064.00,short,drr
1765385347592,408,16590,1061.00,short,drr
1765385347614,244,34057,2113.00,short,drr
1765385347673,420,17496,1062.00,short,drr
1765385347681,428,12195,758.00,short,drr
1765385347727,76,34595,2326.00,short,drr
1765385347776,432,13218,835.00,short,drr
