time_ms,stream_id,bytes,sct_ms,class,scheduler
1764638597707,32,3801,37.00,short,drr
1764638597710,12,4723,47.00,short,drr
1764638597714,28,4434,43.00,short,drr
1764638597734,40,3301,26.00,short,drr
1764638597735,36,7015,63.00,short,drr
1764638597759,4,14251,104.00,short,drr
1764638597775,56,4250,38.00,short,drr
1764638597778,24,11698,115.00,short,drr
1764638597818,8,14693,155.00,short,drr
1764638597898,92,2334,11.00,short,drr
1764638597946,44,11908,234.00,short,drr
1764638597966,68,7846,186.00,short,drr
1764638597984,52,13492,248.00,short,drr
1764638598110,76,15009,279.00,short,drr
1764638598112,96,3215,201.00,short,drr
1764638598126,20,26704,462.00,short,drr
1764638598132,80,17390,292.00,short,drr
1764638598142,0,31783,489.00,short,drr
1764638598195,84,29975,346.00,short,drr
1764638598204,88,23744,320.00,short,drr
1764638598213,16,44617,550.00,short,drr
1764638598234,112,4812,53.00,short,drr
1764638598242,72,36855,421.00,short,drr
1764638598259,64,44742,483.00,short,drr
1764638598423,124,19347,201.00,short,drr
1764638598726,48,94083,1010.00,short,drr
1764638598772,116,55218,579.00,short,drr
1764638598966,132,66390,705.00,short,drr
1764638599001,108,98571,1068.00,short,drr
1764638599016,148,5744,50.00,short,drr
1764638599043,156,3427,25.00,short,drr
1764638599057,160,2316,12.00,short,drr
1764638599096,164,4010,37.00,short,drr
1764638599131,152,12183,128.00,short,drr
1764638599149,168,5546,51.00,short,drr
1764638599190,136,71711,766.00,short,drr
1764638599225,176,7001,76.00,short,drr
1764638599557,180,34959,366.00,short,drr
1764638599720,188,16413,162.00,short,drr
1764638599725,172,57518,605.00,short,drr
1764638599759,192,4083,37.00,short,drr
1764638599943,184,68844,717.00,short,drr
1764638599974,120,166916,1761.00,medium,drr
1764638599982,204,4569,39.00,short,drr
1764638600038,200,27228,277.00,short,drr
1764638600191,104,212454,2259.00,medium,drr
1764638600265,208,28565,301.00,short,drr
1764638600324,212,33238,340.00,short,drr
1764638600343,224,7301,77.00,short,drr
1764638600368,232,3986,37.00,short,drr
1764638600391,140,158988,1677.00,medium,drr
1764638600759,236,37636,390.00,short,drr
1764638600931,240,51832,539.00,short,drr
1764638600984,248,5232,50.00,short,drr
1764638600991,228,63440,667.00,short,drr
1764638601023,252,3238,39.00,short,drr
1764638601074,220,84504,883.00,short,drr
1764638601082,256,8504,90.00,short,drr
1764638601110,216,101580,1070.00,short,drr
1764638601137,260,13011,127.00,short,drr
1764638601198,268,11670,114.00,short,drr
1764638601201,276,5191,64.00,short,drr
1764638601248,284,4454,50.00,short,drr
1764638601301,244,50300,541.00,short,drr
1764638601325,272,19877,215.00,short,drr
1764638601504,292,19601,201.00,short,drr
1764638601542,264,43982,465.00,short,drr
1764638601783,300,26484,276.00,short,drr
1764638601860,128,342144,3615.00,medium,drr
1764638601885,312,2787,25.00,short,drr
1764638601923,316,4064,37.00,short,drr
1764638601974,320,5188,50.00,short,drr
1764638602002,144,305396,3229.00,medium,drr
1764638602054,288,76870,804.00,short,drr
1764638602067,328,6107,64.00,short,drr
1764638602151,324,17618,177.00,short,drr
1764638602477,308,67465,706.00,short,drr
1764638602507,332,43458,452.00,short,drr
1764638602732,340,54952,579.00,short,drr
1764638602861,348,34301,353.00,short,drr
1764638603022,352,29030,301.00,short,drr
1764638603099,360,8216,75.00,short,drr
