time_ms,stream_id,bytes,sct_ms,class,scheduler
1764629692160,24,4277,17.00,short,drr
1764629692175,4,2675,31.00,short,drr
1764629692195,32,3889,37.00,short,drr
1764629692209,36,4546,50.00,short,drr
1764629692253,16,10931,110.00,short,drr
1764629692318,48,5164,118.00,short,drr
1764629692319,28,8447,167.00,short,drr
1764629692345,40,11923,185.00,short,drr
1764629692353,56,4332,123.00,short,drr
1764629692473,0,37189,335.00,short,drr
1764629692488,72,20746,228.00,short,drr
1764629692546,68,23888,289.00,short,drr
1764629692549,20,36376,405.00,short,drr
1764629692589,88,3728,39.00,short,drr
1764629692593,60,27970,349.00,short,drr
1764629692668,76,21446,244.00,short,drr
1764629692673,52,47784,472.00,short,drr
1764629692676,8,47716,533.00,short,drr
1764629692688,100,2628,29.00,short,drr
1764629692698,96,9926,104.00,short,drr
1764629692756,64,48468,507.00,short,drr
1764629692765,108,9443,89.00,short,drr
1764629692852,116,15299,152.00,short,drr
1764629692881,80,37149,398.00,short,drr
1764629692939,84,41732,450.00,short,drr
1764629692980,44,73259,805.00,short,drr
1764629693007,140,3861,37.00,short,drr
1764629693058,144,5829,50.00,short,drr
1764629693107,124,32785,342.00,short,drr
1764629693111,148,5166,51.00,short,drr
1764629693275,112,56536,597.00,short,drr
1764629693490,160,20429,213.00,short,drr
1764629693543,92,90911,966.00,short,drr
1764629693555,168,2051,12.00,short,drr
1764629693767,164,27686,288.00,short,drr
1764629693786,128,89016,934.00,short,drr
1764629693844,176,7471,75.00,short,drr
1764629693849,132,92846,980.00,short,drr
1764629693887,180,10667,100.00,short,drr
1764629693950,188,10194,101.00,short,drr
1764629693966,192,7578,75.00,short,drr
1764629693987,172,41038,427.00,short,drr
1764629694002,204,2283,13.00,short,drr
1764629694117,200,15282,151.00,short,drr
1764629694194,156,102218,1081.00,short,drr
1764629694208,216,2052,12.00,short,drr
1764629694294,212,16343,177.00,short,drr
1764629694353,196,38566,402.00,short,drr
1764629694385,220,16742,177.00,short,drr
1764629694396,224,10261,101.00,short,drr
1764629694482,232,9141,96.00,short,drr
1764629694596,240,10604,114.00,short,drr
1764629694644,208,61164,642.00,short,drr
1764629694687,244,10081,100.00,short,drr
1764629694764,184,88072,920.00,short,drr
1764629694777,252,8529,89.00,short,drr
1764629694785,248,14312,139.00,short,drr
1764629694842,256,7707,76.00,short,drr
1764629694895,268,5081,50.00,short,drr
1764629695002,264,20868,213.00,short,drr
1764629695016,276,2285,12.00,short,drr
1764629695241,236,78710,843.00,short,drr
1764629695288,228,88460,934.00,short,drr
1764629695371,280,34195,353.00,short,drr
1764629695599,272,66248,704.00,short,drr
1764629695755,260,94053,978.00,short,drr
1764629695852,288,53686,562.00,short,drr
1764629695908,300,14795,151.00,short,drr
1764629695997,308,9261,87.00,short,drr
1764629696029,304,18563,188.00,short,drr
1764629696148,312,14306,151.00,short,drr
1764629696225,320,7017,76.00,short,drr
1764629696237,324,3021,25.00,short,drr
1764629696302,328,6233,62.00,short,drr
1764629696332,316,29337,303.00,short,drr
1764629696366,332,6878,63.00,short,drr
1764629696392,340,3427,25.00,short,drr
1764629696469,336,13027,137.00,short,drr
1764629696597,348,12547,126.00,short,drr
1764629696620,344,22200,226.00,short,drr
1764629696631,296,98239,1031.00,short,drr
1764629696635,352,3421,37.00,short,drr
1764629696732,360,9607,100.00,short,drr
1764629696774,284,145534,1545.00,medium,drr
1764629696788,372,2308,12.00,short,drr
1764629696812,356,18523,190.00,short,drr
1764629696813,364,16784,176.00,short,drr
1764629696827,376,3489,37.00,short,drr
1764629696839,384,2847,25.00,short,drr
1764629696868,104,395802,4198.00,medium,drr
1764629696953,392,10694,113.00,short,drr
1764629697082,400,12153,127.00,short,drr
1764629697155,380,32822,342.00,short,drr
1764629697158,404,8907,87.00,short,drr
1764629697209,412,5207,50.00,short,drr
1764629697238,396,35365,366.00,short,drr
1764629697318,388,48378,501.00,short,drr
1764629697594,408,40265,438.00,short,drr
1764629697687,416,45316,478.00,short,drr
1764629697701,292,220823,2328.00,medium,drr
1764629697810,428,22127,227.00,short,drr
1764629697828,436,12346,125.00,short,drr
1764629699196,424,178196,1876.00,medium,drr
1764629699334,448,13520,138.00,short,drr
1764629699359,452,2566,25.00,short,drr
1764629699387,456,2507,26.00,short,drr
1764629699502,444,160041,1674.00,medium,drr
1764629699516,464,2347,12.00,short,drr
1764629699675,460,29370,300.00,short,drr
1764629699702,472,2543,26.00,short,drr
1764629699817,476,12248,125.00,short,drr
1764629699844,480,2595,26.00,short,drr
1764629700203,440,228141,2393.00,medium,drr
1764629700361,468,80820,843.00,short,drr
1764629700523,492,16309,160.00,short,drr
1764629700550,496,3232,25.00,short,drr
1764629700970,488,72881,765.00,short,drr
1764629701205,500,62969,654.00,short,drr
1764629701430,508,22042,223.00,short,drr
1764629701858,504,85140,900.00,short,drr
1764629701931,512,48208,501.00,short,drr
1764629702057,520,12548,125.00,short,drr
1764629702272,524,21284,213.00,short,drr
1764629702324,528,4851,51.00,short,drr
1764629703024,532,68800,711.00,short,drr
1764629703100,536,6444,76.00,short,drr
1764629703152,540,6805,62.00,short,drr
1764629703438,544,27542,285.00,short,drr
1764629706402,12,1347658,14259.00,long,drr
1764629706856,552,43070,452.00,short,drr
1764629707573,548,394713,4134.00,medium,drr
1764629708063,560,46522,489.00,short,drr
1764629708077,564,3345,25.00,short,drr
