time_ms,stream_id,bytes,sct_ms,class,scheduler
1765521410015,20,5481,9.73,short,drr
1765521410040,32,2925,25.85,short,drr
1765521410075,36,2181,0.00,short,drr
1765521410080,4,4361,15.08,short,drr
1765521410126,24,8986,112.65,short,drr
1765521410161,56,3377,34.17,short,drr
1765521410186,40,12647,164.61,short,drr
1765521410198,8,14138,129.30,short,drr
1765521410235,0,17203,223.60,short,drr
1765521410245,64,5136,58.44,short,drr
1765521410272,12,18656,202.83,short,drr
1765521410292,72,5292,56.26,short,drr
1765521410336,48,22560,295.73,short,drr
1765521410385,76,11621,140.58,short,drr
1765521410392,84,8734,100.02,short,drr
1765521410398,80,11221,125.39,short,drr
1765521410413,92,3017,27.84,short,drr
1765521410520,104,9595,105.29,short,drr
1765521410532,108,2747,25.52,short,drr
1765521410631,100,21557,233.00,short,drr
1765521410631,116,2148,12.82,short,drr
1765521410710,44,58235,686.83,short,drr
1765521410750,60,52067,587.79,short,drr
1765521410786,68,51636,586.76,short,drr
1765521410853,96,41393,459.64,short,drr
1765521410934,124,20077,236.00,short,drr
1765521410954,136,9273,97.42,short,drr
1765521411082,52,87058,1015.78,short,drr
1765521411119,112,52101,585.38,short,drr
1765521411135,148,5837,50.66,short,drr
1765521411178,120,47752,545.36,short,drr
1765521411258,132,41919,469.21,short,drr
1765521411265,156,12058,129.06,short,drr
1765521411407,88,93274,1069.89,short,drr
1765521411468,128,61491,716.03,short,drr
1765521411489,152,32518,369.45,short,drr
1765521411542,180,5061,53.23,short,drr
1765521411573,168,27848,318.95,short,drr
1765521411594,184,4949,52.03,short,drr
1765521411644,140,63711,709.92,short,drr
1765521411670,196,2134,25.40,short,drr
1765521411698,172,27346,289.49,short,drr
1765521411713,204,2173,12.67,short,drr
1765521411736,200,6951,64.64,short,drr
1765521411746,164,43529,500.88,short,drr
1765521411772,216,3397,25.14,short,drr
1765521411948,212,17683,210.47,short,drr
1765521411986,16,171465,1976.16,medium,drr
1765521412041,176,50801,571.95,short,drr
1765521412083,232,4417,40.58,short,drr
1765521412129,224,16108,180.12,short,drr
1765521412158,160,87404,993.12,short,drr
1765521412168,240,3859,38.83,short,drr
1765521412183,248,2240,12.91,short,drr
1765521412262,192,58085,667.51,short,drr
1765521412312,252,11832,128.39,short,drr
1765521412324,244,15940,164.68,short,drr
1765521412398,208,60960,683.71,short,drr
1765521412490,188,81449,917.17,short,drr
1765521412496,228,46636,521.60,short,drr
1765521412547,268,13722,160.86,short,drr
1765521412559,236,42864,475.46,short,drr
1765521412585,272,9453,101.28,short,drr
1765521412593,280,3670,45.60,short,drr
