time_ms,stream_id,bytes,sct_ms,e2e_ms,class,scheduler
1765685241572,400,51200,1346.01,1457.27,short,wfq
1765685241588,404,51200,1347.64,1457.27,short,wfq
1765685241611,412,51200,1340.87,1462.88,short,wfq
1765685241617,416,51200,1340.54,1461.65,short,wfq
1765685241627,396,51200,1434.02,1543.13,short,wfq
1765685241631,420,51200,1346.56,1465.13,short,wfq
1765685241634,424,51200,1345.26,1464.69,short,wfq
1765685241636,428,51200,1345.29,1464.82,short,wfq
1765685241638,432,51200,1341.08,1461.31,short,wfq
1765685241641,436,51200,1338.90,1463.76,short,wfq
1765685241648,440,51200,1339.81,1452.19,short,wfq
1765685241671,408,51200,1427.28,1538.27,short,wfq
1765685241697,452,51200,1329.66,1443.80,short,wfq
1765685241705,456,51200,1330.95,1446.33,short,wfq
1765685241737,444,51200,1416.87,1530.86,short,wfq
1765685241767,448,51200,1409.21,1521.74,short,wfq
1765685242884,460,51200,1292.59,1400.08,short,wfq
1765685242891,464,51200,1291.35,1401.42,short,wfq
1765685242947,480,51200,1294.24,1399.26,short,wfq
1765685242994,468,51200,1375.72,1487.18,short,wfq
1765685242998,472,51200,1371.03,1485.49,short,wfq
1765685243002,496,51200,1293.80,1396.22,short,wfq
1765685243005,500,51200,1293.83,1396.25,short,wfq
1765685243007,504,51200,1293.81,1396.22,short,wfq
1765685243009,476,51200,1371.01,1478.69,short,wfq
1765685243015,512,51200,1292.53,1396.42,short,wfq
1765685243033,484,51200,1367.28,1470.20,short,wfq
1765685243041,488,51200,1369.25,1471.63,short,wfq
1765685243061,492,51200,1370.65,1474.41,short,wfq
1765685243065,524,51200,1288.55,1393.20,short,wfq
1765685243067,528,51200,1288.56,1392.73,short,wfq
1765685243082,508,51200,1361.64,1465.94,short,wfq
1765685243143,520,51200,1375.26,1478.14,short,wfq
1765685244246,532,51200,1282.02,1388.76,short,wfq
1765685244305,548,51200,1296.47,1401.47,short,wfq
1765685244323,552,51200,1300.35,1403.15,short,wfq
1765685244338,556,51200,1305.12,1408.14,short,wfq
1765685244347,560,51200,1302.41,1406.62,short,wfq
1765685244353,536,51200,1380.63,1488.67,short,wfq
1765685244376,540,51200,1381.28,1487.17,short,wfq
1765685244380,544,51200,1381.30,1489.04,short,wfq
1765685244443,564,51200,1382.07,1485.03,short,wfq
1765685244450,596,51200,1296.61,1411.33,short,wfq
1765685244453,568,51200,1379.50,1479.75,short,wfq
1765685244461,572,51200,1384.97,1484.73,short,wfq
1765685244464,576,51200,1384.97,1484.68,short,wfq
1765685244470,580,51200,1384.97,1486.47,short,wfq
1765685244474,584,51200,1386.25,1487.77,short,wfq
1765685244520,588,51200,1376.95,1489.24,short,wfq
1765685244529,592,51200,1378.94,1494.14,short,wfq
1765685245637,620,51200,1230.58,1339.24,short,wfq
1765685245684,612,51200,1303.97,1430.42,short,wfq
1765685245684,608,51200,1307.82,1435.54,short,wfq
1765685245693,640,51200,1231.77,1330.62,short,wfq
1765685245696,644,51200,1231.78,1330.08,short,wfq
1765685245698,616,51200,1307.21,1418.43,short,wfq
1765685245707,652,51200,1232.92,1330.69,short,wfq
1765685245724,624,51200,1305.25,1411.28,short,wfq
1765685245732,628,51200,1304.06,1408.50,short,wfq
1765685245747,632,51200,1303.65,1408.51,short,wfq
1765685245775,648,51200,1304.76,1400.75,short,wfq
1765685245812,656,51200,1292.75,1392.97,short,wfq
1765685245819,660,51200,1292.66,1394.10,short,wfq
1765685245823,664,51200,1293.27,1397.84,short,wfq
1765685246829,672,51200,1141.89,1246.71,short,wfq
1765685246837,676,51200,1141.49,1246.79,short,wfq
1765685246841,680,51200,1142.76,1247.52,short,wfq
1765685246858,684,51200,1142.88,1245.11,short,wfq
1765685246890,696,51200,1142.72,1238.47,short,wfq
1765685246900,668,51200,1216.33,1319.74,short,wfq
1765685246905,700,51200,1141.48,1236.44,short,wfq
1765685246913,704,51200,1137.65,1233.94,short,wfq
1765685246953,712,51200,1140.14,1232.78,short,wfq
1765685246959,716,51200,1140.09,1231.18,short,wfq
1765685246961,720,51200,1138.70,1231.04,short,wfq
1765685247880,724,51200,1041.60,1143.69,short,wfq
1765685248032,744,51200,1110.50,1198.69,short,wfq
1765685248060,748,51200,1107.94,1195.40,short,wfq
1765685248063,752,51200,1107.95,1197.90,short,wfq
1765685248068,760,51200,1041.48,1136.45,short,wfq
1765685248071,764,51200,1041.50,1135.93,short,wfq
1765685248968,768,51200,1021.30,1114.81,short,wfq
1765685249103,780,51200,1040.37,1132.50,short,wfq
1765685249140,772,51200,1108.21,1200.36,short,wfq
1765685249169,776,51200,1108.83,1201.00,short,wfq
1765685249172,784,51200,1035.78,1129.23,short,wfq
1765685249174,788,51200,1035.76,1128.95,short,wfq
1765685249932,792,51200,887.62,988.13,short,wfq
1765685250005,796,51200,864.39,960.76,short,wfq
1765685254012,168,575488,18002.25,18098.38,medium,wfq
1765685254109,180,575488,18092.55,18187.23,medium,wfq
1765685254881,288,575488,17345.87,17444.83,medium,wfq
1765685256114,392,575488,15940.06,16050.41,medium,wfq
1765685257819,604,575488,13465.87,13591.28,medium,wfq
1765685257902,636,575488,13442.10,13542.63,medium,wfq
1765685258420,692,575488,12688.75,12786.30,medium,wfq
1765685258892,736,575488,11984.03,12075.76,medium,wfq
1765685258892,756,575488,11922.72,12011.21,medium,wfq
1765685258893,728,575488,11992.92,12091.84,medium,wfq
1765685258896,740,575488,11982.76,12072.26,medium,wfq
1765685260034,80,1521664,25654.95,25725.55,long,wfq
1765685260074,84,1521664,25692.74,25765.22,long,wfq
1765685272647,184,1521664,36625.76,36720.61,long,wfq
1765685272706,220,1521664,36644.74,36743.99,long,wfq
1765685272734,128,1521664,36768.87,36883.12,long,wfq
1765685272793,284,1521664,35257.91,35360.22,long,wfq
1765685272873,268,1521664,35367.79,35474.63,long,wfq
1765685272892,292,1521664,35354.17,35452.21,long,wfq
1765685273156,516,1521664,31419.24,31522.09,long,wfq
1765685273267,600,1521664,28925.90,29053.12,long,wfq
1765685273343,708,1521664,27565.65,27661.87,long,wfq
1765685273362,688,1521664,27638.61,27739.12,long,wfq
