time_ms,stream_id,bytes,sct_ms,e2e_ms,class,scheduler
1765685288078,520,51200,289.52,428.22,short,wfq
1765685288130,528,51200,340.67,408.96,short,wfq
1765685288134,524,51200,359.91,428.13,short,wfq
1765685288186,532,51200,362.48,414.15,short,wfq
1765685288190,536,51200,339.55,392.34,short,wfq
1765685288467,540,51200,367.60,426.96,short,wfq
1765685288476,544,51200,342.05,401.25,short,wfq
1765685288516,548,51200,363.73,422.93,short,wfq
1765685288545,552,51200,358.48,418.83,short,wfq
1765685288570,556,51200,359.63,421.38,short,wfq
1765685288786,564,51200,309.86,374.19,short,wfq
1765685288842,568,51200,326.69,392.06,short,wfq
1765685288873,572,51200,328.05,392.06,short,wfq
1765685289132,580,51200,328.06,395.15,short,wfq
1765685289169,584,51200,326.76,375.73,short,wfq
1765685289219,588,51200,326.66,377.04,short,wfq
1765685289439,592,51200,307.43,362.67,short,wfq
1765685289479,596,51200,309.99,365.27,short,wfq
1765685289526,600,51200,307.44,364.04,short,wfq
1765685289756,604,51200,296.01,360.33,short,wfq
1765685290053,616,51200,297.50,360.44,short,wfq
1765685290348,620,51200,294.78,345.13,short,wfq
1765685290630,624,51200,281.76,341.10,short,wfq
1765685290921,628,51200,274.10,337.16,short,wfq
1765685291219,632,51200,280.62,329.56,short,wfq
1765685291531,636,51200,293.53,350.21,short,wfq
1765685291811,640,51200,279.32,341.23,short,wfq
1765685292123,644,51200,293.19,360.10,short,wfq
1765685292404,648,51200,281.84,334.65,short,wfq
1765685292715,652,51200,293.58,352.83,short,wfq
1765685292992,656,51200,276.82,341.29,short,wfq
1765685293362,560,575488,4894.92,4960.51,medium,wfq
1765685293409,576,575488,4838.74,4905.34,medium,wfq
1765685293636,664,51200,274.13,330.94,short,wfq
1765685293683,668,51200,272.82,332.02,short,wfq
1765685293947,672,51200,294.61,357.75,short,wfq
1765685293979,676,51200,278.06,342.42,short,wfq
1765685294220,680,51200,272.90,319.20,short,wfq
1765685294245,608,575488,4746.32,4810.67,medium,wfq
1765685294272,612,575488,4725.99,4791.62,medium,wfq
1765685294296,684,51200,299.84,347.53,short,wfq
1765685294539,688,51200,317.66,371.85,short,wfq
1765685294562,692,51200,317.51,374.23,short,wfq
1765685294604,700,51200,308.46,365.22,short,wfq
1765685294811,704,51200,271.51,332.92,short,wfq
1765685294898,712,51200,293.56,353.86,short,wfq
1765685295121,716,51200,294.60,359.07,short,wfq
1765685295171,720,51200,272.68,339.76,short,wfq
1765685295403,724,51200,281.87,330.62,short,wfq
1765685295665,732,51200,261.38,319.35,short,wfq
1765685295956,736,51200,277.97,337.21,short,wfq
1765685296232,740,51200,275.58,320.50,short,wfq
1765685296512,744,51200,280.63,332.00,short,wfq
1765685298526,696,575488,4254.40,4312.51,medium,wfq
1765685298775,752,51200,248.64,305.39,short,wfq
1765685298778,708,575488,4216.31,4277.72,medium,wfq
1765685299042,760,51200,253.62,315.55,short,wfq
1765685299047,756,51200,268.99,330.93,short,wfq
1765685299322,768,51200,263.89,308.98,short,wfq
1765685299329,764,51200,280.57,324.39,short,wfq
1765685299360,728,575488,4188.17,4239.64,medium,wfq
1765685299606,772,51200,276.76,326.80,short,wfq
1765685299630,776,51200,293.31,346.13,short,wfq
1765685299633,780,51200,272.71,328.15,short,wfq
1765685299916,784,51200,294.71,352.58,short,wfq
1765685299924,792,51200,276.65,337.13,short,wfq
1765685299925,788,51200,294.57,353.68,short,wfq
1765685300098,796,51200,181.81,245.85,short,wfq
1765685301537,140,1521664,24726.84,24791.98,long,wfq
1765685301777,204,1521664,23997.10,24058.71,long,wfq
1765685302123,288,1521664,23003.47,23068.98,long,wfq
1765685302781,420,1521664,20245.55,20313.82,long,wfq
1765685303311,452,1521664,17760.61,17824.78,long,wfq
1765685304205,660,1521664,11197.66,11244.05,long,wfq
