time_ms,stream_id,bytes,sct_ms,class,scheduler
1765523448211,136,2177,69.90,short,rr
1765523448212,140,2212,69.86,short,rr
1765523448225,108,2358,65.22,short,rr
1765523448232,52,2085,0.00,short,rr
1765523448241,92,2065,69.32,short,rr
1765523448249,156,2170,69.04,short,rr
1765523448264,44,2725,133.12,short,rr
1765523448269,72,2936,133.29,short,rr
1765523448303,176,2318,61.10,short,rr
1765523448305,100,2764,130.36,short,rr
1765523448307,104,3039,130.70,short,rr
1765523448341,16,4532,126.50,short,rr
1765523448356,172,2842,125.44,short,rr
1765523448359,160,3145,186.44,short,rr
1765523448392,188,3258,121.69,short,rr
1765523448423,192,2087,119.51,short,rr
1765523448479,60,5090,303.20,short,rr
1765523448499,36,8174,368.66,short,rr
1765523448509,216,3305,113.97,short,rr
1765523448533,224,3071,107.74,short,rr
1765523448538,200,5452,229.08,short,rr
1765523448574,96,9506,415.80,short,rr
1765523448602,28,10092,474.09,short,rr
1765523448609,24,10819,474.00,short,rr
1765523448643,132,9218,465.47,short,rr
1765523448667,76,10170,528.08,short,rr
1765523448688,148,10783,521.59,short,rr
1765523448719,256,2661,108.94,short,rr
1765523448726,168,10011,513.39,short,rr
1765523448745,212,8932,385.29,short,rr
1765523448761,252,3494,159.86,short,rr
1765523448773,260,4441,158.99,short,rr
1765523448786,244,5075,211.47,short,rr
1765523448797,280,2318,51.20,short,rr
1765523448913,264,6360,276.89,short,rr
1765523448965,288,3827,177.79,short,rr
1765523448997,228,10464,497.88,short,rr
1765523449071,20,17360,853.57,short,rr
1765523449089,236,12756,555.62,short,rr
1765523449180,80,22208,1024.40,short,rr
1765523449195,312,3078,103.50,short,rr
1765523449300,0,26310,1184.47,short,rr
1765523449332,308,7636,313.49,short,rr
1765523449488,48,29942,1354.09,short,rr
1765523449512,124,29856,1351.31,short,rr
1765523449515,128,29711,1352.68,short,rr
1765523449522,220,24445,1097.49,short,rr
1765523449540,112,29144,1407.79,short,rr
1765523449645,332,6058,220.76,short,rr
1765523449649,336,4419,160.28,short,rr
1765523449668,344,3958,152.91,short,rr
1765523449682,240,25730,1143.09,short,rr
1765523449734,4,36279,1617.38,short,rr
1765523449794,356,4665,147.42,short,rr
1765523449846,360,3866,196.21,short,rr
1765523449888,40,39830,1768.85,short,rr
1765523449903,284,23854,1130.15,short,rr
1765523449948,372,2712,153.82,short,rr
1765523449998,388,2957,99.55,short,rr
1765523450024,340,11791,511.91,short,rr
1765523450082,396,2117,57.77,short,rr
1765523450160,352,12238,528.92,short,rr
1765523450226,384,8057,336.61,short,rr
1765523450261,300,29508,1348.68,short,rr
1765523450293,380,10221,441.44,short,rr
1765523450320,248,38031,1728.90,short,rr
1765523450415,408,5386,208.82,short,rr
1765523450424,324,25119,1122.63,short,rr
1765523450445,416,3182,152.06,short,rr
1765523450522,320,30429,1326.38,short,rr
1765523450729,204,53058,2386.65,short,rr
1765523450783,120,57526,2638.13,short,rr
1765523450822,276,48593,2110.63,short,rr
1765523450843,88,57773,2694.29,short,rr
1765523450920,424,12686,546.48,short,rr
1765523451001,440,6273,270.21,short,rr
1765523451144,452,7416,300.47,short,rr
1765523451161,420,19493,841.23,short,rr
1765523451199,464,3377,99.18,short,rr
1765523451289,412,24204,1063.67,short,rr
1765523451420,56,71872,3201.79,short,rr
1765523451426,472,6063,225.08,short,rr
1765523451464,392,32629,1399.72,short,rr
1765523451499,404,32114,1391.85,short,rr
1765523451528,328,48150,2194.49,short,rr
1765523451549,456,14301,629.29,short,rr
1765523451558,32,75156,3429.70,short,rr
1765523451567,8,76122,3360.64,short,rr
1765523451569,488,2979,102.90,short,rr
1765523451613,184,73707,3347.98,short,rr
1765523451696,196,75621,3389.40,short,rr
1765523451760,448,21332,936.21,short,rr
1765523451776,508,5037,208.24,short,rr
1765523451778,512,5402,208.25,short,rr
1765523451907,296,67355,2999.81,short,rr
1765523451907,484,10816,478.33,short,rr
1765523451917,152,82217,3747.48,short,rr
1765523451954,444,26361,1171.31,short,rr
1765523451992,504,9247,431.94,short,rr
1765523452021,540,3396,108.96,short,rr
1765523452048,552,2236,54.72,short,rr
1765523452050,516,10107,436.66,short,rr
1765523452085,292,71043,3288.06,short,rr
1765523452089,436,34476,1566.76,short,rr
1765523452093,496,13192,593.39,short,rr
1765523452104,524,8036,343.58,short,rr
1765523452112,528,7480,335.23,short,rr
1765523452117,272,75489,3444.29,short,rr
1765523452128,536,4972,217.36,short,rr
1765523452129,556,2607,107.82,short,rr
1765523452179,580,3413,102.40,short,rr
1765523452198,64,90527,4076.89,short,rr
1765523452302,12,94648,4184.04,short,rr
1765523452313,376,53451,2467.65,short,rr
1765523452385,460,33869,1433.71,short,rr
1765523452420,608,2712,115.64,short,rr
1765523452424,564,7872,376.04,short,rr
1765523452526,588,9974,436.10,short,rr
1765523452596,568,13146,544.85,short,rr
1765523452607,164,98010,4396.23,short,rr
1765523452676,584,13424,590.54,short,rr
1765523452722,208,96682,4365.11,short,rr
1765523452731,180,98321,4480.87,short,rr
1765523452734,560,14986,696.51,short,rr
1765523452749,612,8621,375.77,short,rr
1765523452755,636,3749,148.07,short,rr
1765523452776,640,2829,99.87,short,rr
1765523452805,432,51894,2359.73,short,rr
1765523452897,592,18119,792.96,short,rr
1765523452909,668,2644,102.45,short,rr
1765523453013,624,12576,587.52,short,rr
1765523453032,660,7338,275.11,short,rr
1765523453096,316,87777,3914.60,short,rr
1765523453139,532,30415,1359.42,short,rr
1765523453170,644,10762,489.04,short,rr
1765523453184,676,6310,284.87,short,rr
1765523453195,672,7304,336.03,short,rr
1765523453201,684,3726,167.35,short,rr
1765523453248,696,3644,107.53,short,rr
1765523453517,616,25338,1128.43,short,rr
1765523453522,364,85736,3854.03,short,rr
1765523453593,664,16679,814.39,short,rr
1765523453662,620,27233,1241.55,short,rr
1765523453684,704,12523,534.45,short,rr
1765523453688,716,3317,171.10,short,rr
1765523453696,720,3415,172.43,short,rr
1765523453767,656,23001,1032.00,short,rr
1765523453803,596,34091,1672.14,short,rr
1765523453850,728,4913,213.66,short,rr
1765523454001,736,7338,314.28,short,rr
1765523454030,732,8894,367.50,short,rr
1765523454034,708,20200,849.31,short,rr
1765523454074,604,42417,1875.67,short,rr
1765523454102,700,22629,959.61,short,rr
1765523454109,756,4141,159.73,short,rr
1765523454109,752,7234,311.04,short,rr
1765523454126,520,54378,2430.41,short,rr
1765523454175,740,12161,478.16,short,rr
1765523454253,476,65030,2963.36,short,rr
1765523454271,776,3736,167.72,short,rr
1765523454280,400,92887,4195.18,short,rr
1765523454285,652,34578,1563.19,short,rr
1765523454331,688,28817,1234.43,short,rr
1765523454394,804,2920,107.54,short,rr
1765523454407,772,8021,331.52,short,rr
1765523454413,796,4373,158.95,short,rr
1765523454417,632,39132,1820.66,short,rr
1765523454443,788,5954,262.80,short,rr
1765523454450,784,6801,324.20,short,rr
1765523454451,468,71582,3290.38,short,rr
