time_ms,stream_id,bytes,sct_ms,class,scheduler
1765522276732,52,2170,15.86,short,drr
1765522276782,104,2074,37.99,short,drr
1765522276803,72,3024,75.44,short,drr
1765522276807,12,2784,73.07,short,drr
1765522276818,48,4178,100.41,short,drr
1765522276850,108,4906,107.22,short,drr
1765522276875,0,8130,165.64,short,drr
1765522276940,4,7941,224.65,short,drr
1765522276981,88,6068,230.28,short,drr
1765522276981,76,4669,248.84,short,drr
1765522276984,60,3294,254.99,short,drr
1765522277009,152,3455,0.00,short,drr
1765522277015,156,2737,0.00,short,drr
1765522277025,44,4841,286.80,short,drr
1765522277027,24,8451,319.85,short,drr
1765522277029,172,2419,164.39,short,drr
1765522277049,40,8421,313.24,short,drr
1765522277066,20,8992,313.47,short,drr
1765522277070,36,7422,355.54,short,drr
1765522277086,136,8797,279.13,short,drr
1765522277107,80,5307,358.99,short,drr
1765522277109,176,3473,230.17,short,drr
1765522277122,184,7880,235.37,short,drr
1765522277126,116,8295,380.29,short,drr
1765522277150,140,11143,275.59,short,drr
1765522277155,32,16817,443.84,short,drr
1765522277239,64,15460,508.76,short,drr
1765522277246,188,9833,349.02,short,drr
1765522277260,164,12651,321.60,short,drr
1765522277308,200,9562,272.89,short,drr
1765522277327,100,17032,587.37,short,drr
1765522277372,112,19475,624.33,short,drr
1765522277394,160,16237,549.70,short,drr
1765522277478,228,7763,229.95,short,drr
1765522277490,120,17059,736.72,short,drr
1765522277568,232,10350,305.99,short,drr
1765522277594,16,24244,853.05,short,drr
1765522277636,148,24673,731.16,short,drr
1765522277689,8,34463,981.13,short,drr
1765522277699,248,10039,303.60,short,drr
1765522277710,124,28149,928.85,short,drr
1765522277730,212,19553,611.87,short,drr
1765522277759,168,26310,816.02,short,drr
1765522277764,180,26774,883.86,short,drr
1765522277788,280,2539,77.07,short,drr
1765522277830,268,6290,193.31,short,drr
1765522277841,56,35290,1120.51,short,drr
1765522277862,144,32409,1034.01,short,drr
1765522277912,256,13818,421.06,short,drr
1765522277991,308,4568,150.40,short,drr
1765522278013,300,6590,188.66,short,drr
1765522278068,220,29586,916.62,short,drr
1765522278167,320,5676,152.82,short,drr
1765522278175,84,43542,1424.90,short,drr
1765522278197,276,15917,497.07,short,drr
1765522278219,288,14680,459.01,short,drr
1765522278321,332,4959,153.02,short,drr
1765522278366,196,44257,1455.77,short,drr
1765522278407,204,43685,1427.16,short,drr
1765522278560,352,5501,151.44,short,drr
1765522278619,92,58343,1882.06,short,drr
1765522278621,192,54151,1721.74,short,drr
1765522278679,340,14414,459.71,short,drr
1765522278698,360,2654,76.90,short,drr
1765522278756,368,4119,113.52,short,drr
1765522278923,364,9267,301.48,short,drr
1765522278963,372,9403,263.64,short,drr
1765522279038,384,2347,75.67,short,drr
1765522279055,356,16150,493.22,short,drr
1765522279087,328,30982,950.87,short,drr
1765522279093,260,48538,1522.32,short,drr
1765522279097,316,35434,1105.27,short,drr
1765522279100,376,11415,341.90,short,drr
1765522279114,28,74829,2379.10,short,drr
1765522279146,128,69755,2260.91,short,drr
1765522279153,380,6397,229.61,short,drr
1765522279166,348,26620,838.04,short,drr
1765522279209,312,41535,1295.86,short,drr
1765522279223,420,2422,77.08,short,drr
