time_ms,stream_id,bytes,sct_ms,e2e_ms,class,scheduler
1765684654307,764,51200,263.92,315.09,short,drr
1765684654312,768,51200,263.92,315.06,short,drr
1765684654572,772,51200,263.85,319.99,short,drr
1765684654577,776,51200,263.84,322.43,short,drr
1765684654835,780,51200,261.42,323.77,short,drr
1765684654840,784,51200,261.43,323.75,short,drr
1765684655100,788,51200,263.89,308.84,short,drr
1765684655103,792,51200,261.44,308.84,short,drr
1765684656583,732,575488,3801.73,3865.40,medium,drr
1765684656763,676,575488,6986.02,7047.43,medium,drr
1765684659591,504,1521664,17378.38,17434.10,long,drr
1765684659655,512,1521664,17213.47,17273.56,long,drr
1765684660360,596,1521664,15743.26,15802.43,long,drr
1765684660686,620,1521664,15179.24,15235.39,long,drr
1765684661179,664,1521664,13518.80,13577.32,long,drr
1765684661883,704,1521664,10399.21,10455.34,long,drr
