time_ms,stream_id,bytes,sct_ms,class,scheduler
1765519728774,44,51200,1117.27,short,drr
1765519728809,8,51200,1147.70,short,drr
1765519728811,16,51200,1148.95,short,drr
1765519728813,20,51200,1148.75,short,drr
1765519728816,24,51200,1151.31,short,drr
1765519728820,28,51200,1152.49,short,drr
1765519728821,68,51200,1152.51,short,drr
1765519728826,76,51200,1155.03,short,drr
1765519728829,12,51200,1156.32,short,drr
1765519728830,52,51200,1156.13,short,drr
1765519728833,56,51200,1158.73,short,drr
1765519728840,4,51200,1125.75,short,drr
1765519728841,60,51200,1125.79,short,drr
1765519728845,36,51200,1161.34,short,drr
1765519728846,48,51200,1161.37,short,drr
1765519728867,64,51200,1154.41,short,drr
1765519728871,32,51200,1188.96,short,drr
1765519729901,80,51200,1126.05,short,drr
1765519729939,84,51200,1128.34,short,drr
1765519729939,88,51200,1125.05,short,drr
1765519729943,92,51200,1127.61,short,drr
1765519729946,96,51200,1127.49,short,drr
1765519729948,104,51200,1125.19,short,drr
1765519729951,100,51200,1127.58,short,drr
1765519729955,108,51200,1127.69,short,drr
1765519729956,112,51200,1125.16,short,drr
1765519729960,116,51200,1127.70,short,drr
1765519729968,124,51200,1127.80,short,drr
1765519729971,132,51200,1127.69,short,drr
1765519729972,136,51200,1125.33,short,drr
1765519729976,140,51200,1127.71,short,drr
1765519729994,120,51200,1156.55,short,drr
1765519730023,144,51200,1154.09,short,drr
1765519731034,148,51200,1130.05,short,drr
1765519731069,152,51200,1128.78,short,drr
1765519731071,156,51200,1130.04,short,drr
1765519731075,160,51200,1130.05,short,drr
1765519731081,172,51200,1127.57,short,drr
1765519731083,176,51200,1125.14,short,drr
1765519731087,180,51200,1127.83,short,drr
1765519731090,184,51200,1127.70,short,drr
1765519731098,188,51200,1127.55,short,drr
1765519731103,200,51200,1125.18,short,drr
1765519731110,164,51200,1161.12,short,drr
1765519731113,168,51200,1162.56,short,drr
1765519731121,204,51200,1126.36,short,drr
1765519731130,192,51200,1156.47,short,drr
1765519731133,196,51200,1157.75,short,drr
1765519731155,208,51200,1130.26,short,drr
1765519732172,212,51200,1135.20,short,drr
1765519732206,216,51200,1135.71,short,drr
1765519732209,220,51200,1135.40,short,drr
1765519732214,224,51200,1135.79,short,drr
1765519732218,228,51200,1134.20,short,drr
1765519732219,232,51200,1134.13,short,drr
1765519732236,248,51200,1131.77,short,drr
1765519732242,252,51200,1131.66,short,drr
1765519732246,256,51200,1131.77,short,drr
1765519732253,236,51200,1164.27,short,drr
1765519732256,240,51200,1162.74,short,drr
1765519732258,260,51200,1132.93,short,drr
1765519732264,244,51200,1165.46,short,drr
1765519732268,268,51200,1134.21,short,drr
1765519732316,272,51200,1159.37,short,drr
1765519733303,276,51200,1130.29,short,drr
1765519733337,280,51200,1130.36,short,drr
1765519733347,292,51200,1126.70,short,drr
1765519733364,300,51200,1126.71,short,drr
1765519733369,284,51200,1157.94,short,drr
1765519733375,308,51200,1126.71,short,drr
1765519733377,296,51200,1155.49,short,drr
1765519733382,312,51200,1127.94,short,drr
1765519733384,316,51200,1125.43,short,drr
1765519733387,320,51200,1127.94,short,drr
1765519733392,324,51200,1126.64,short,drr
1765519733397,328,51200,1127.92,short,drr
1765519733404,304,51200,1160.53,short,drr
1765519733448,332,51200,1129.16,short,drr
1765519734442,336,51200,1137.78,short,drr
1765519734476,340,51200,1137.82,short,drr
1765519734488,344,51200,1137.91,short,drr
1765519734509,352,51200,1136.69,short,drr
1765519734513,356,51200,1136.74,short,drr
1765519734514,360,51200,1135.52,short,drr
1765519734520,364,51200,1135.49,short,drr
1765519734523,368,51200,1136.75,short,drr
1765519734528,376,51200,1134.20,short,drr
1765519734534,380,51200,1135.01,short,drr
1765519734542,384,51200,1135.51,short,drr
1765519734556,372,51200,1165.67,short,drr
1765519734586,388,51200,1136.81,short,drr
1765519735594,392,51200,1148.58,short,drr
1765519735628,396,51200,1148.56,short,drr
1765519735640,400,51200,1149.23,short,drr
1765519735661,404,51200,1149.54,short,drr
1765519735663,408,51200,1147.51,short,drr
1765519735665,412,51200,1148.10,short,drr
1765519735673,420,51200,1147.39,short,drr
1765519735682,428,51200,1146.10,short,drr
1765519735698,416,51200,1176.29,short,drr
1765519735704,424,51200,1172.47,short,drr
1765519735730,436,51200,1172.71,short,drr
1765519735735,440,51200,1147.47,short,drr
1765519736739,444,51200,1144.53,short,drr
1765519736775,448,51200,1145.82,short,drr
1765519736786,452,51200,1145.83,short,drr
1765519736807,456,51200,1145.84,short,drr
1765519736811,464,51200,1144.64,short,drr
1765519736819,468,51200,1144.61,short,drr
1765519736827,472,51200,1144.54,short,drr
1765519736838,460,51200,1172.14,short,drr
1765519736844,476,51200,1144.71,short,drr
1765519736851,480,51200,1144.50,short,drr
1765519736901,484,51200,1169.77,short,drr
1765519736906,488,51200,1169.78,short,drr
1765519737914,492,51200,1172.15,short,drr
1765519737924,496,51200,1146.96,short,drr
1765519737936,500,51200,1146.98,short,drr
1765519737956,504,51200,1145.70,short,drr
1765519737961,508,51200,1146.87,short,drr
1765519737976,516,51200,1145.79,short,drr
1765519737985,520,51200,1144.55,short,drr
1765519737991,524,51200,1145.85,short,drr
1765519737997,512,51200,1175.94,short,drr
1765519737998,528,51200,1145.86,short,drr
1765519738049,532,51200,1145.54,short,drr
1765519738055,536,51200,1148.45,short,drr
1765519739078,544,51200,1151.10,short,drr
1765519739089,548,51200,1151.02,short,drr
1765519739108,552,51200,1149.88,short,drr
1765519739136,564,51200,1148.73,short,drr
1765519739140,556,51200,1177.84,short,drr
1765519739144,568,51200,1149.95,short,drr
1765519739148,572,51200,1148.77,short,drr
1765519739150,576,51200,1148.52,short,drr
1765519739198,580,51200,1147.57,short,drr
1765519740234,592,51200,1142.66,short,drr
1765519740252,588,51200,1171.76,short,drr
1765519740255,596,51200,1145.12,short,drr
1765519740281,600,51200,1143.87,short,drr
1765519740286,604,51200,1145.11,short,drr
1765519740290,608,51200,1145.14,short,drr
1765519740295,612,51200,1143.85,short,drr
1765519740321,616,51200,1169.21,short,drr
1765519740371,620,51200,1170.87,short,drr
1765519740509,40,575488,12839.50,medium,drr
1765519740531,72,575488,12864.95,medium,drr
1765519741382,624,51200,1145.86,short,drr
1765519741398,628,51200,1144.83,short,drr
1765519741403,632,51200,1146.06,short,drr
1765519741428,636,51200,1145.99,short,drr
1765519741434,640,51200,1146.07,short,drr
1765519741437,644,51200,1146.01,short,drr
1765519741440,648,51200,1142.25,short,drr
1765519741517,656,51200,1143.51,short,drr
1765519741518,652,51200,1194.22,short,drr
1765519741658,660,51200,1147.67,short,drr
1765519741686,664,51200,1153.88,short,drr
1765519742535,668,51200,1150.77,short,drr
1765519742551,672,51200,1151.98,short,drr
1765519742583,676,51200,1177.31,short,drr
1765519742584,684,51200,1149.53,short,drr
1765519742591,692,51200,1148.37,short,drr
1765519742669,696,51200,1149.76,short,drr
1765519742670,700,51200,1149.76,short,drr
1765519742809,704,51200,1149.12,short,drr
1765519742838,708,51200,1149.00,short,drr
1765519743679,712,51200,1141.32,short,drr
1765519743721,716,51200,1167.97,short,drr
1765519743727,720,51200,1141.38,short,drr
1765519743730,724,51200,1142.78,short,drr
1765519743821,736,51200,1146.64,short,drr
1765519743957,740,51200,1145.71,short,drr
1765519743981,744,51200,1142.31,short,drr
1765519744825,748,51200,1144.92,short,drr
1765519744872,756,51200,1143.69,short,drr
1765519744876,760,51200,1143.47,short,drr
1765519744894,752,51200,1171.64,short,drr
1765519744962,764,51200,1137.46,short,drr
1765519745092,288,575488,12877.42,medium,drr
1765519745100,768,51200,1139.42,short,drr
1765519745126,772,51200,1141.67,short,drr
1765519745969,776,51200,1142.43,short,drr
1765519746018,784,51200,1141.18,short,drr
1765519746036,788,51200,1139.88,short,drr
1765519746042,780,51200,1168.75,short,drr
1765519746113,792,51200,1149.72,short,drr
1765519746240,796,51200,1147.81,short,drr
1765519746252,800,51200,1149.99,short,drr
1765519746268,348,575488,12902.68,medium,drr
1765519746274,804,51200,1145.57,short,drr
1765519747147,808,51200,1176.64,short,drr
1765519747173,812,51200,1151.52,short,drr
1765519747189,816,51200,1151.68,short,drr
1765519747259,824,51200,1142.79,short,drr
1765519747388,828,51200,1146.04,short,drr
1765519747416,836,51200,1148.06,short,drr
1765519747423,840,51200,1148.27,short,drr
1765519747430,832,51200,1176.68,short,drr
1765519747477,432,575488,12933.93,medium,drr
1765519748316,848,51200,1142.32,short,drr
1765519748319,844,51200,1168.64,short,drr
1765519748333,852,51200,1142.26,short,drr
1765519748540,860,51200,1148.83,short,drr
1765519748565,864,51200,1148.01,short,drr
1765519748578,872,51200,1146.26,short,drr
1765519748625,876,51200,1147.59,short,drr
1765519749465,884,51200,1144.78,short,drr
1765519749480,888,51200,1144.81,short,drr
1765519749518,880,51200,1196.94,short,drr
1765519749707,896,51200,1140.09,short,drr
1765519749711,892,51200,1170.33,short,drr
1765519749720,900,51200,1141.21,short,drr
1765519749767,904,51200,1141.61,short,drr
1765519750614,908,51200,1147.87,short,drr
1765519750629,912,51200,1146.82,short,drr
1765519750666,916,51200,1146.65,short,drr
1765519750851,540,575488,12935.11,medium,drr
1765519750860,920,51200,1150.73,short,drr
1765519750865,924,51200,1152.66,short,drr
1765519750875,928,51200,1152.56,short,drr
1765519750942,584,575488,12885.59,medium,drr
1765519750947,932,51200,1175.56,short,drr
1765519751761,936,51200,1144.14,short,drr
1765519751811,944,51200,1143.92,short,drr
1765519751886,940,51200,1254.15,short,drr
1765519752005,952,51200,1139.99,short,drr
1765519752008,956,51200,1139.70,short,drr
1765519752016,960,51200,1139.65,short,drr
1765519752025,948,51200,1173.45,short,drr
1765519752085,964,51200,1141.41,short,drr
1765519752093,968,51200,1142.55,short,drr
1765519752909,972,51200,1145.94,short,drr
1765519752957,980,51200,1144.90,short,drr
1765519752984,976,51200,1180.27,short,drr
1765519753153,984,51200,1147.58,short,drr
1765519753159,988,51200,1149.08,short,drr
1765519753174,996,51200,1147.85,short,drr
1765519753234,1000,51200,1146.61,short,drr
1765519753241,1004,51200,1145.56,short,drr
1765519754057,1008,51200,1145.32,short,drr
1765519754124,1016,51200,1137.42,short,drr
1765519754296,1020,51200,1140.21,short,drr
1765519754331,1024,51200,1169.29,short,drr
1765519754344,1028,51200,1168.37,short,drr
1765519754359,680,575488,12929.23,medium,drr
