time_ms,stream_id,bytes,sct_ms,e2e_ms,class,scheduler
1765684451790,20,51200,1500.82,1525.97,short,drr
1765684451834,36,51200,1539.85,1569.82,short,drr
1765684451839,92,51200,1542.54,1574.92,short,drr
1765684451841,44,51200,1542.57,1577.35,short,drr
1765684451849,32,51200,1542.67,1584.65,short,drr
1765684451858,4,51200,1442.73,1593.77,short,drr
1765684451864,60,51200,1534.34,1599.45,short,drr
1765684451868,64,51200,1535.63,1603.23,short,drr
1765684451871,68,51200,1536.87,1606.96,short,drr
1765684451878,76,51200,1533.51,1613.14,short,drr
1765684451881,80,51200,1534.75,1616.88,short,drr
1765684451885,88,51200,1532.40,1620.60,short,drr
1765684451889,28,51200,1533.61,1624.27,short,drr
1765684451893,100,51200,1534.86,1628.04,short,drr
1765684451902,8,51200,1527.75,1638.56,short,drr
1765684451921,96,51200,1617.49,1657.10,short,drr
1765684451958,108,51200,1589.16,1693.18,short,drr
1765684451966,12,51200,1589.18,1702.45,short,drr
1765684452291,0,51200,2004.79,2027.54,short,drr
1765684452353,48,51200,2044.30,2088.71,short,drr
1765684452363,52,51200,2044.71,2098.86,short,drr
1765684452368,56,51200,2041.39,2103.97,short,drr
1765684452377,72,51200,2035.59,2112.74,short,drr
1765684452382,84,51200,2033.20,2117.83,short,drr
1765684452392,104,51200,2031.55,2127.38,short,drr
1765684452400,112,51200,2028.51,2135.09,short,drr
1765684452407,16,51200,2115.90,2143.37,short,drr
1765684452416,40,51200,2114.99,2152.26,short,drr
1765684453185,120,51200,1395.01,1481.81,short,drr
1765684453231,128,51200,1392.14,1478.97,short,drr
1765684453237,132,51200,1393.38,1482.72,short,drr
1765684453244,136,51200,1393.41,1481.60,short,drr
1765684453257,140,51200,1397.12,1485.11,short,drr
1765684453264,148,51200,1394.68,1483.74,short,drr
1765684453278,156,51200,1398.73,1490.26,short,drr
1765684453285,164,51200,1399.09,1493.08,short,drr
1765684453289,168,51200,1399.19,1494.45,short,drr
1765684453296,172,51200,1400.65,1498.31,short,drr
1765684453305,176,51200,1400.78,1498.41,short,drr
1765684453327,180,51200,1408.06,1502.99,short,drr
1765684453352,152,51200,1478.44,1570.05,short,drr
