time_ms,stream_id,bytes,sct_ms,class,scheduler
1765523173476,44,2873,2.54,short,wfq
1765523173503,212,2103,9.88,short,wfq
1765523173686,200,3615,7.65,short,wfq
1765523173725,16,2824,4.96,short,wfq
1765523173744,108,2296,272.13,short,wfq
1765523173762,4,2348,282.64,short,wfq
1765523173764,252,2119,1.28,short,wfq
1765523173809,48,2834,277.61,short,wfq
1765523173828,68,2446,271.24,short,wfq
1765523173828,92,2240,265.85,short,wfq
1765523173864,132,3847,268.52,short,wfq
1765523173897,164,4761,262.90,short,wfq
1765523173901,168,3722,262.72,short,wfq
1765523173906,172,6096,261.67,short,wfq
1765523173921,180,5796,266.29,short,wfq
1765523173921,72,2744,262.47,short,wfq
1765523173941,208,3739,246.19,short,wfq
1765523173967,236,4807,253.48,short,wfq
1765523173983,240,4023,252.82,short,wfq
1765523174036,232,6958,533.19,short,wfq
1765523174089,60,7742,540.24,short,wfq
1765523174095,96,6790,529.35,short,wfq
1765523174164,152,6966,543.80,short,wfq
1765523174166,156,9490,541.83,short,wfq
1765523174170,160,10032,539.23,short,wfq
1765523174189,176,8981,537.68,short,wfq
1765523174235,288,3115,294.53,short,wfq
1765523174328,28,13975,817.16,short,wfq
1765523174419,120,11268,837.71,short,wfq
1765523174441,272,8404,576.61,short,wfq
1765523174491,280,6055,589.48,short,wfq
1765523174499,356,2336,3.17,short,wfq
1765523174507,184,11880,843.42,short,wfq
1765523174538,204,13412,847.40,short,wfq
1765523174574,24,9918,849.33,short,wfq
1765523174587,104,16174,1118.24,short,wfq
1765523174621,8,17839,1131.38,short,wfq
1765523174627,20,16128,1120.44,short,wfq
1765523174643,32,15231,1127.07,short,wfq
1765523174659,260,11832,847.24,short,wfq
1765523174760,144,14887,1147.23,short,wfq
1765523174774,344,4838,306.48,short,wfq
1765523174796,324,8498,614.12,short,wfq
1765523174823,328,8382,634.23,short,wfq
1765523174874,332,5615,638.89,short,wfq
1765523174895,364,4102,321.30,short,wfq
1765523174932,76,18044,1445.37,short,wfq
1765523174943,420,2199,6.46,short,wfq
1765523174964,376,4103,319.37,short,wfq
1765523174988,52,20604,1453.29,short,wfq
1765523175040,336,9895,621.17,short,wfq
1765523175055,140,19329,1446.54,short,wfq
1765523175176,412,5180,266.36,short,wfq
1765523175189,88,20795,1713.58,short,wfq
1765523175234,80,21407,1703.76,short,wfq
1765523175237,380,6118,578.80,short,wfq
1765523175328,384,5691,567.99,short,wfq
1765523175457,84,27862,1991.75,short,wfq
1765523175482,440,4620,284.45,short,wfq
1765523175493,304,17383,1466.66,short,wfq
1765523175517,424,5500,548.12,short,wfq
1765523175564,112,26974,1990.22,short,wfq
1765523175635,392,8879,831.91,short,wfq
1765523175730,416,10126,797.97,short,wfq
1765523175737,468,5298,253.99,short,wfq
1765523175803,480,4561,237.44,short,wfq
1765523175816,124,31623,2227.77,short,wfq
1765523175831,456,8005,502.92,short,wfq
1765523175916,488,2787,215.75,short,wfq
1765523175930,244,30626,2184.12,short,wfq
1765523176022,136,36190,2419.17,short,wfq
1765523176025,428,14292,969.46,short,wfq
1765523176149,492,8618,417.32,short,wfq
1765523176149,508,4140,207.74,short,wfq
1765523176241,268,31302,2404.24,short,wfq
1765523176250,528,2517,2.52,short,wfq
1765523176293,148,35457,2676.42,short,wfq
1765523176379,196,37707,2692.36,short,wfq
1765523176431,504,6893,513.22,short,wfq
1765523176436,464,13250,979.86,short,wfq
1765523176527,448,18660,1289.35,short,wfq
1765523176573,116,36619,2995.28,short,wfq
1765523176593,512,6745,586.78,short,wfq
1765523176620,536,2095,332.50,short,wfq
1765523176646,540,2295,345.34,short,wfq
1765523176679,460,19465,1305.80,short,wfq
1765523176695,188,39223,3027.72,short,wfq
1765523176811,256,36204,3041.20,short,wfq
1765523176850,552,3349,322.74,short,wfq
1765523176877,100,44889,3306.82,short,wfq
1765523176903,564,3806,302.16,short,wfq
1765523177048,248,43831,3298.23,short,wfq
1765523177203,360,36038,2693.56,short,wfq
1765523177229,224,49024,3522.89,short,wfq
1765523177265,524,14577,1112.15,short,wfq
1765523177289,0,20211,3830.25,short,wfq
1765523177325,496,18524,1520.68,short,wfq
1765523177379,352,41888,2887.81,short,wfq
1765523177395,576,11914,713.50,short,wfq
1765523177415,216,50292,3716.23,short,wfq
1765523177424,628,2448,1.20,short,wfq
