time_ms,stream_id,bytes,sct_ms,e2e_ms,class,scheduler
1765685008224,448,51200,539.58,600.15,short,rr
1765685008590,452,51200,540.88,586.09,short,rr
1765685008615,456,51200,542.15,588.67,short,rr
1765685008684,460,51200,543.56,592.55,short,rr
1765685008769,464,51200,544.82,592.66,short,rr
1765685009122,468,51200,542.22,597.70,short,rr
1765685009161,472,51200,555.03,614.38,short,rr
1765685009241,476,51200,554.96,612.98,short,rr
1765685009670,484,51200,547.22,593.66,short,rr
1765685009696,488,51200,544.64,593.64,short,rr
1765685009788,492,51200,543.48,595.02,short,rr
1765685010214,496,51200,540.92,600.26,short,rr
1765685010240,500,51200,553.77,614.33,short,rr
1765685010320,504,51200,543.36,601.43,short,rr
1765685010467,364,575488,6057.18,6112.69,medium,rr
1765685010748,508,51200,545.91,596.29,short,rr
1765685010775,512,51200,545.90,595.01,short,rr
1765685010864,516,51200,542.08,594.89,short,rr
1765685010994,384,575488,6004.61,6049.87,medium,rr
1765685011009,520,51200,539.65,594.95,short,rr
1765685011289,524,51200,539.59,600.26,short,rr
1765685011302,528,51200,538.33,600.23,short,rr
1765685011405,532,51200,491.01,601.41,short,rr
1765685011537,536,51200,553.78,597.79,short,rr
1765685011555,540,51200,544.81,587.50,short,rr
1765685011834,548,51200,542.24,591.31,short,rr
1765685011939,552,51200,531.98,582.29,short,rr
1765685012070,556,51200,542.28,597.71,short,rr
1765685012098,560,51200,542.22,597.76,short,rr
1765685012332,12,1521664,16063.76,16099.56,long,rr
1765685012473,568,51200,545.89,606.46,short,rr
1765685012592,572,51200,534.35,579.64,short,rr
1765685012632,576,51200,544.60,591.16,short,rr
1765685012772,68,1521664,15960.03,16004.97,long,rr
1765685012863,580,51200,529.23,578.31,short,rr
1765685013018,584,51200,540.93,596.33,short,rr
1765685013163,592,51200,539.66,597.71,short,rr
1765685013300,596,51200,528.10,587.47,short,rr
1765685013397,600,51200,533.24,592.52,short,rr
1765685013552,604,51200,533.24,575.80,short,rr
1765685013620,440,575488,6079.28,6137.28,medium,rr
1765685013695,608,51200,542.10,589.89,short,rr
1765685013918,616,51200,530.60,583.49,short,rr
1765685014093,620,51200,540.85,595.02,short,rr
1765685014237,628,51200,540.99,598.94,short,rr
1765685014628,636,51200,533.24,577.20,short,rr
1765685014757,640,51200,531.96,579.77,short,rr
1765685015157,644,51200,540.99,596.51,short,rr
1765685015301,648,51200,542.27,600.35,short,rr
1765685015688,652,51200,540.91,587.36,short,rr
1765685015834,656,51200,543.43,592.45,short,rr
1765685016249,660,51200,570.35,625.84,short,rr
1765685016374,664,51200,537.14,597.71,short,rr
1765685016780,668,51200,542.12,589.92,short,rr
1765685016925,672,51200,549.81,597.61,short,rr
1765685017316,676,51200,547.15,606.47,short,rr
1765685017445,680,51200,530.47,591.07,short,rr
1765685017849,684,51200,543.54,591.34,short,rr
1765685017981,688,51200,546.11,597.76,short,rr
1765685018516,696,51200,542.20,604.09,short,rr
1765685019083,700,51200,567.64,619.28,short,rr
1765685019301,612,575488,6012.49,6061.59,medium,rr
1765685019620,704,51200,545.82,588.50,short,rr
1765685019647,624,575488,6025.32,6082.12,medium,rr
1765685019850,708,51200,544.79,593.75,short,rr
1765685020149,712,51200,540.87,596.34,short,rr
1765685020164,716,51200,526.79,582.24,short,rr
1765685020394,720,51200,544.73,604.06,short,rr
1765685020698,724,51200,548.63,591.28,short,rr
1765685020701,728,51200,548.64,591.25,short,rr
1765685020929,732,51200,544.76,593.86,short,rr
1765685020933,380,1521664,16035.64,16078.29,long,rr
1765685021228,736,51200,540.95,596.47,short,rr
1765685021229,740,51200,539.58,595.12,short,rr
1765685021489,748,51200,555.00,614.32,short,rr
1765685021754,752,51200,534.33,579.56,short,rr
1765685021764,756,51200,535.73,579.58,short,rr
1765685022011,760,51200,533.05,583.41,short,rr
1765685022296,768,51200,540.80,597.49,short,rr
1765685022567,772,51200,554.96,614.29,short,rr
1765685022845,776,51200,545.89,592.26,short,rr
1765685023152,780,51200,584.34,635.93,short,rr
1765685023392,784,51200,556.10,614.20,short,rr
1765685023647,788,51200,544.73,605.36,short,rr
1765685023924,792,51200,542.21,589.91,short,rr
1765685024164,796,51200,516.55,569.48,short,rr
1765685024578,480,1521664,15818.82,15880.74,long,rr
1765685026399,544,1521664,15110.11,15159.26,long,rr
1765685026682,564,1521664,14858.85,14920.75,long,rr
1765685027059,588,1521664,14466.80,14522.34,long,rr
1765685027617,632,1521664,13709.22,13769.81,long,rr
1765685028773,692,1521664,10935.41,10994.75,long,rr
1765685029398,744,1521664,8480.17,8540.76,long,rr
